,id,value,date,type,event_id,event_type,frequency,datetime
188,92143,27.95,2021-02-10T20:53:34.311Z,temperature,10,cough,18.16,2021-02-10 20:53:34.311
189,92242,1010.27,2021-02-10T20:53:34.337Z,pressure,10,cough,25.5,2021-02-10 20:53:34.337
190,92142,27.83,2021-02-10T20:53:34.366Z,temperature,10,cough,18.16,2021-02-10 20:53:34.366
191,92241,1009.06,2021-02-10T20:53:34.376Z,pressure,10,cough,25.5,2021-02-10 20:53:34.376
192,92240,1008.94,2021-02-10T20:53:34.415Z,pressure,10,cough,25.5,2021-02-10 20:53:34.415
193,92141,27.78,2021-02-10T20:53:34.421Z,temperature,10,cough,18.16,2021-02-10 20:53:34.421
194,92239,1008.68,2021-02-10T20:53:34.454Z,pressure,10,cough,25.5,2021-02-10 20:53:34.454
195,92140,27.71,2021-02-10T20:53:34.476Z,temperature,10,cough,18.16,2021-02-10 20:53:34.476
196,92238,1007.13,2021-02-10T20:53:34.493Z,pressure,10,cough,25.5,2021-02-10 20:53:34.493
197,92139,27.72,2021-02-10T20:53:34.531Z,temperature,10,cough,18.16,2021-02-10 20:53:34.531
198,92237,1006.4,2021-02-10T20:53:34.533Z,pressure,10,cough,25.5,2021-02-10 20:53:34.533
199,92236,1006.15,2021-02-10T20:53:34.572Z,pressure,10,cough,25.5,2021-02-10 20:53:34.572
200,92138,27.7,2021-02-10T20:53:34.586Z,temperature,10,cough,18.16,2021-02-10 20:53:34.586
201,92235,1009.2,2021-02-10T20:53:34.611Z,pressure,10,cough,25.5,2021-02-10 20:53:34.611
202,92137,27.69,2021-02-10T20:53:34.641Z,temperature,10,cough,18.16,2021-02-10 20:53:34.641
203,92234,1008.37,2021-02-10T20:53:34.650Z,pressure,10,cough,25.5,2021-02-10 20:53:34.650
204,92233,1008.13,2021-02-10T20:53:34.690Z,pressure,10,cough,25.5,2021-02-10 20:53:34.690
205,92136,27.69,2021-02-10T20:53:34.696Z,temperature,10,cough,18.16,2021-02-10 20:53:34.696
206,92232,1007.98,2021-02-10T20:53:34.729Z,pressure,10,cough,25.5,2021-02-10 20:53:34.729
207,92135,27.85,2021-02-10T20:53:34.751Z,temperature,10,cough,18.16,2021-02-10 20:53:34.751
208,92231,1007.28,2021-02-10T20:53:34.768Z,pressure,10,cough,25.5,2021-02-10 20:53:34.768
209,92134,27.98,2021-02-10T20:53:34.807Z,temperature,10,cough,18.16,2021-02-10 20:53:34.807
210,92230,1005.35,2021-02-10T20:53:34.807Z,pressure,10,cough,25.5,2021-02-10 20:53:34.807
211,92229,1003.79,2021-02-10T20:53:34.846Z,pressure,10,cough,25.5,2021-02-10 20:53:34.846
212,92133,28.15,2021-02-10T20:53:34.862Z,temperature,10,cough,18.16,2021-02-10 20:53:34.862
213,92228,1003.38,2021-02-10T20:53:34.886Z,pressure,10,cough,25.5,2021-02-10 20:53:34.886
214,92132,28.2,2021-02-10T20:53:34.917Z,temperature,10,cough,18.16,2021-02-10 20:53:34.917
215,92227,1003.66,2021-02-10T20:53:34.925Z,pressure,10,cough,25.5,2021-02-10 20:53:34.925
216,92226,1003.77,2021-02-10T20:53:34.964Z,pressure,10,cough,25.5,2021-02-10 20:53:34.964
217,92131,28.29,2021-02-10T20:53:34.972Z,temperature,10,cough,18.16,2021-02-10 20:53:34.972
218,92225,1003.64,2021-02-10T20:53:35.003Z,pressure,10,cough,25.5,2021-02-10 20:53:35.003
219,92130,28.34,2021-02-10T20:53:35.027Z,temperature,10,cough,18.16,2021-02-10 20:53:35.027
220,92224,1003.39,2021-02-10T20:53:35.042Z,pressure,10,cough,25.5,2021-02-10 20:53:35.042
221,92129,28.4,2021-02-10T20:53:35.082Z,temperature,10,cough,18.16,2021-02-10 20:53:35.082
222,92223,1003.24,2021-02-10T20:53:35.082Z,pressure,10,cough,25.5,2021-02-10 20:53:35.082
223,92222,1002.77,2021-02-10T20:53:35.121Z,pressure,10,cough,25.5,2021-02-10 20:53:35.121
224,92128,28.41,2021-02-10T20:53:35.137Z,temperature,10,cough,18.16,2021-02-10 20:53:35.137
225,92221,1002.65,2021-02-10T20:53:35.160Z,pressure,10,cough,25.5,2021-02-10 20:53:35.160
226,92127,28.31,2021-02-10T20:53:35.192Z,temperature,10,cough,18.16,2021-02-10 20:53:35.192
227,92220,1002.5,2021-02-10T20:53:35.199Z,pressure,10,cough,25.5,2021-02-10 20:53:35.199
228,92219,1002.54,2021-02-10T20:53:35.239Z,pressure,10,cough,25.5,2021-02-10 20:53:35.239
229,92126,28.2,2021-02-10T20:53:35.247Z,temperature,10,cough,18.16,2021-02-10 20:53:35.247
230,92218,1002.47,2021-02-10T20:53:35.278Z,pressure,10,cough,25.5,2021-02-10 20:53:35.278
231,92125,28.18,2021-02-10T20:53:35.302Z,temperature,10,cough,18.16,2021-02-10 20:53:35.302
232,92217,1002.48,2021-02-10T20:53:35.317Z,pressure,10,cough,25.5,2021-02-10 20:53:35.317
233,92216,1002.75,2021-02-10T20:53:35.356Z,pressure,10,cough,25.5,2021-02-10 20:53:35.356
234,92124,28.11,2021-02-10T20:53:35.357Z,temperature,10,cough,18.16,2021-02-10 20:53:35.357
235,92215,1003.08,2021-02-10T20:53:35.395Z,pressure,10,cough,25.5,2021-02-10 20:53:35.395
236,92123,28.02,2021-02-10T20:53:35.412Z,temperature,10,cough,18.16,2021-02-10 20:53:35.412
237,92214,1003.56,2021-02-10T20:53:35.435Z,pressure,10,cough,25.5,2021-02-10 20:53:35.435
238,92122,27.97,2021-02-10T20:53:35.467Z,temperature,10,cough,18.16,2021-02-10 20:53:35.467
239,92213,1004.34,2021-02-10T20:53:35.474Z,pressure,10,cough,25.5,2021-02-10 20:53:35.474
240,92212,1005.5,2021-02-10T20:53:35.513Z,pressure,10,cough,25.5,2021-02-10 20:53:35.513
241,92121,27.87,2021-02-10T20:53:35.522Z,temperature,10,cough,18.16,2021-02-10 20:53:35.522
242,92211,1005.86,2021-02-10T20:53:35.552Z,pressure,10,cough,25.5,2021-02-10 20:53:35.552
243,92120,27.76,2021-02-10T20:53:35.577Z,temperature,10,cough,18.16,2021-02-10 20:53:35.577
244,92210,1006.0,2021-02-10T20:53:35.591Z,pressure,10,cough,25.5,2021-02-10 20:53:35.591
245,92209,1005.99,2021-02-10T20:53:35.631Z,pressure,10,cough,25.5,2021-02-10 20:53:35.631
246,92119,27.63,2021-02-10T20:53:35.633Z,temperature,10,cough,18.16,2021-02-10 20:53:35.633
247,92208,1005.85,2021-02-10T20:53:35.670Z,pressure,10,cough,25.5,2021-02-10 20:53:35.670
248,92118,27.5,2021-02-10T20:53:35.688Z,temperature,10,cough,18.16,2021-02-10 20:53:35.688
249,92207,1005.7,2021-02-10T20:53:35.709Z,pressure,10,cough,25.5,2021-02-10 20:53:35.709
250,92117,27.39,2021-02-10T20:53:35.743Z,temperature,10,cough,18.16,2021-02-10 20:53:35.743
251,92206,1007.38,2021-02-10T20:53:35.748Z,pressure,10,cough,25.5,2021-02-10 20:53:35.748
252,92205,1009.44,2021-02-10T20:53:35.788Z,pressure,10,cough,25.5,2021-02-10 20:53:35.788
253,92116,27.29,2021-02-10T20:53:35.798Z,temperature,10,cough,18.16,2021-02-10 20:53:35.798
