,id,value,date,type,event_id,event_type,frequency,datetime
185,77333,1006.44,2021-02-10T18:34:43.059Z,pressure,9,talking,25.48,2021-02-10 18:34:43.059
186,77332,1006.39,2021-02-10T18:34:43.098Z,pressure,9,talking,25.48,2021-02-10 18:34:43.098
187,77510,28.64,2021-02-10T18:34:43.111Z,temperature,9,talking,18.02,2021-02-10 18:34:43.111
188,77331,1006.33,2021-02-10T18:34:43.138Z,pressure,9,talking,25.48,2021-02-10 18:34:43.138
189,77509,28.62,2021-02-10T18:34:43.167Z,temperature,9,talking,18.02,2021-02-10 18:34:43.167
190,77330,1006.25,2021-02-10T18:34:43.177Z,pressure,9,talking,25.48,2021-02-10 18:34:43.177
191,77329,1006.24,2021-02-10T18:34:43.216Z,pressure,9,talking,25.48,2021-02-10 18:34:43.216
192,77508,28.6,2021-02-10T18:34:43.222Z,temperature,9,talking,18.02,2021-02-10 18:34:43.222
193,77328,1006.27,2021-02-10T18:34:43.255Z,pressure,9,talking,25.48,2021-02-10 18:34:43.255
194,77507,28.59,2021-02-10T18:34:43.278Z,temperature,9,talking,18.02,2021-02-10 18:34:43.278
195,77327,1006.27,2021-02-10T18:34:43.295Z,pressure,9,talking,25.48,2021-02-10 18:34:43.295
196,77506,28.6,2021-02-10T18:34:43.333Z,temperature,9,talking,18.02,2021-02-10 18:34:43.333
197,77326,1006.25,2021-02-10T18:34:43.334Z,pressure,9,talking,25.48,2021-02-10 18:34:43.334
198,77325,1006.22,2021-02-10T18:34:43.373Z,pressure,9,talking,25.48,2021-02-10 18:34:43.373
199,77505,28.59,2021-02-10T18:34:43.389Z,temperature,9,talking,18.02,2021-02-10 18:34:43.389
200,77324,1006.2,2021-02-10T18:34:43.412Z,pressure,9,talking,25.48,2021-02-10 18:34:43.412
201,77504,28.56,2021-02-10T18:34:43.444Z,temperature,9,talking,18.02,2021-02-10 18:34:43.444
202,77323,1006.24,2021-02-10T18:34:43.452Z,pressure,9,talking,25.48,2021-02-10 18:34:43.452
203,77322,1006.23,2021-02-10T18:34:43.491Z,pressure,9,talking,25.48,2021-02-10 18:34:43.491
204,77503,28.6,2021-02-10T18:34:43.500Z,temperature,9,talking,18.02,2021-02-10 18:34:43.500
205,77321,1006.24,2021-02-10T18:34:43.530Z,pressure,9,talking,25.48,2021-02-10 18:34:43.530
206,77502,28.58,2021-02-10T18:34:43.555Z,temperature,9,talking,18.02,2021-02-10 18:34:43.555
207,77612,1006.18,2021-02-10T18:34:43.574Z,pressure,9,talking,25.5,2021-02-10 18:34:43.574
208,77501,28.55,2021-02-10T18:34:43.611Z,temperature,9,talking,18.02,2021-02-10 18:34:43.611
209,77611,1006.17,2021-02-10T18:34:43.613Z,pressure,9,talking,25.5,2021-02-10 18:34:43.613
210,77610,1006.19,2021-02-10T18:34:43.653Z,pressure,9,talking,25.5,2021-02-10 18:34:43.653
211,77500,28.52,2021-02-10T18:34:43.666Z,temperature,9,talking,18.02,2021-02-10 18:34:43.666
212,77609,1006.21,2021-02-10T18:34:43.692Z,pressure,9,talking,25.5,2021-02-10 18:34:43.692
213,77499,28.54,2021-02-10T18:34:43.722Z,temperature,9,talking,18.02,2021-02-10 18:34:43.722
214,77608,1006.24,2021-02-10T18:34:43.731Z,pressure,9,talking,25.5,2021-02-10 18:34:43.731
215,77607,1006.24,2021-02-10T18:34:43.770Z,pressure,9,talking,25.5,2021-02-10 18:34:43.770
216,77498,28.53,2021-02-10T18:34:43.777Z,temperature,9,talking,18.02,2021-02-10 18:34:43.777
217,77606,1006.25,2021-02-10T18:34:43.809Z,pressure,9,talking,25.5,2021-02-10 18:34:43.809
218,77497,28.52,2021-02-10T18:34:43.833Z,temperature,9,talking,18.02,2021-02-10 18:34:43.833
219,77605,1006.26,2021-02-10T18:34:43.849Z,pressure,9,talking,25.5,2021-02-10 18:34:43.849
220,77496,28.54,2021-02-10T18:34:43.888Z,temperature,9,talking,18.02,2021-02-10 18:34:43.888
221,77604,1006.23,2021-02-10T18:34:43.888Z,pressure,9,talking,25.5,2021-02-10 18:34:43.888
222,77603,1006.22,2021-02-10T18:34:43.927Z,pressure,9,talking,25.5,2021-02-10 18:34:43.927
223,77495,28.52,2021-02-10T18:34:43.944Z,temperature,9,talking,18.02,2021-02-10 18:34:43.944
224,77602,1006.27,2021-02-10T18:34:43.966Z,pressure,9,talking,25.5,2021-02-10 18:34:43.966
225,77494,28.52,2021-02-10T18:34:43.999Z,temperature,9,talking,18.02,2021-02-10 18:34:43.999
226,77601,1006.29,2021-02-10T18:34:44.006Z,pressure,9,talking,25.5,2021-02-10 18:34:44.006
227,77600,1006.33,2021-02-10T18:34:44.045Z,pressure,9,talking,25.5,2021-02-10 18:34:44.045
228,77493,28.52,2021-02-10T18:34:44.055Z,temperature,9,talking,18.02,2021-02-10 18:34:44.055
229,77599,1006.33,2021-02-10T18:34:44.084Z,pressure,9,talking,25.5,2021-02-10 18:34:44.084
230,77492,28.52,2021-02-10T18:34:44.110Z,temperature,9,talking,18.02,2021-02-10 18:34:44.110
231,77598,1006.4,2021-02-10T18:34:44.123Z,pressure,9,talking,25.5,2021-02-10 18:34:44.123
232,77597,1006.38,2021-02-10T18:34:44.162Z,pressure,9,talking,25.5,2021-02-10 18:34:44.162
233,77491,28.5,2021-02-10T18:34:44.166Z,temperature,9,talking,18.02,2021-02-10 18:34:44.166
