,id,value,date,type,event_id,event_type,frequency,datetime
219,555,26.51,2021-02-10T15:11:22.817Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.817
220,657,1007.87,2021-02-10T15:11:22.843Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.843
221,554,26.66,2021-02-10T15:11:22.873Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.873
222,656,1007.88,2021-02-10T15:11:22.882Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.882
223,655,1007.88,2021-02-10T15:11:22.921Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.921
224,553,26.7,2021-02-10T15:11:22.928Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.928
225,654,1007.89,2021-02-10T15:11:22.961Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:22.961
226,552,26.77,2021-02-10T15:11:22.983Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:22.983
227,653,1007.88,2021-02-10T15:11:23.000Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.000
228,551,26.79,2021-02-10T15:11:23.039Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:23.039
229,652,1007.9,2021-02-10T15:11:23.039Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.039
230,651,1007.9,2021-02-10T15:11:23.079Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.079
231,550,26.86,2021-02-10T15:11:23.094Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:23.094
232,650,1007.91,2021-02-10T15:11:23.118Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.118
233,549,26.9,2021-02-10T15:11:23.150Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:23.150
234,649,1007.92,2021-02-10T15:11:23.157Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.157
235,648,1007.85,2021-02-10T15:11:23.196Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.196
236,548,26.98,2021-02-10T15:11:23.205Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:23.205
237,647,1007.84,2021-02-10T15:11:23.236Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.236
238,547,27.06,2021-02-10T15:11:23.261Z,temperature,1,normal_breathing,18.04,2021-02-10 15:11:23.261
239,646,1007.83,2021-02-10T15:11:23.275Z,pressure,1,normal_breathing,25.46,2021-02-10 15:11:23.275
