,id,value,date,type,event_id,event_type,frequency,start_time
213,661,1007.94,2021-02-10 15:11:22.686,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
214,557,26.33,2021-02-10 15:11:22.706,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
215,660,1007.87,2021-02-10 15:11:22.725,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
216,556,26.4,2021-02-10 15:11:22.762,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
217,659,1007.9,2021-02-10 15:11:22.764,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
218,658,1007.91,2021-02-10 15:11:22.804,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
219,555,26.51,2021-02-10 15:11:22.817,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
220,657,1007.87,2021-02-10 15:11:22.843,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
221,554,26.66,2021-02-10 15:11:22.873,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
222,656,1007.88,2021-02-10 15:11:22.882,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
223,655,1007.88,2021-02-10 15:11:22.921,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
224,553,26.7,2021-02-10 15:11:22.928,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
225,654,1007.89,2021-02-10 15:11:22.961,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
226,552,26.77,2021-02-10 15:11:22.983,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
227,653,1007.88,2021-02-10 15:11:23.000,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
228,551,26.79,2021-02-10 15:11:23.039,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
229,652,1007.9,2021-02-10 15:11:23.039,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
230,651,1007.9,2021-02-10 15:11:23.079,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
231,550,26.86,2021-02-10 15:11:23.094,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
232,650,1007.91,2021-02-10 15:11:23.118,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
233,549,26.9,2021-02-10 15:11:23.150,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
234,649,1007.92,2021-02-10 15:11:23.157,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
235,648,1007.85,2021-02-10 15:11:23.196,pressure,1,normal_breathing,25.46,2021-02-10 15:11:25.514
236,548,26.98,2021-02-10 15:11:23.205,temperature,1,normal_breathing,18.04,2021-02-10 15:11:26.476
