,id,value,date,type,event_id,event_type,frequency,start_time
253,77585,1006.82,2021-02-10 18:34:44.633,pressure,9,talking,25.5,2021-02-10 18:34:47.300
254,77482,28.46,2021-02-10 18:34:44.665,temperature,9,talking,18.02,2021-02-10 18:34:48.272
255,77584,1006.82,2021-02-10 18:34:44.672,pressure,9,talking,25.5,2021-02-10 18:34:47.300
256,77583,1006.84,2021-02-10 18:34:44.711,pressure,9,talking,25.5,2021-02-10 18:34:47.300
257,77481,28.38,2021-02-10 18:34:44.721,temperature,9,talking,18.02,2021-02-10 18:34:48.272
258,77582,1006.83,2021-02-10 18:34:44.751,pressure,9,talking,25.5,2021-02-10 18:34:47.300
259,77480,28.39,2021-02-10 18:34:44.776,temperature,9,talking,18.02,2021-02-10 18:34:48.272
260,77581,1006.81,2021-02-10 18:34:44.790,pressure,9,talking,25.5,2021-02-10 18:34:47.300
261,77580,1006.82,2021-02-10 18:34:44.829,pressure,9,talking,25.5,2021-02-10 18:34:47.300
262,77479,28.41,2021-02-10 18:34:44.832,temperature,9,talking,18.02,2021-02-10 18:34:48.272
