,id,value,date,type,event_id,event_type,frequency,start_time
217,94191,1004.13,2021-02-10 22:18:21.971,pressure,12,cough,25.46,2021-02-10 22:18:25.035
218,93930,26.4,2021-02-10 22:18:21.997,temperature,12,cough,18.15,2021-02-10 22:18:22.714
219,94190,1004.07,2021-02-10 22:18:22.011,pressure,12,cough,25.46,2021-02-10 22:18:25.035
220,94189,1004.1,2021-02-10 22:18:22.050,pressure,12,cough,25.46,2021-02-10 22:18:25.035
221,93929,26.24,2021-02-10 22:18:22.052,temperature,12,cough,18.15,2021-02-10 22:18:22.714
222,94188,1004.22,2021-02-10 22:18:22.089,pressure,12,cough,25.46,2021-02-10 22:18:25.035
223,93928,26.1,2021-02-10 22:18:22.108,temperature,12,cough,18.15,2021-02-10 22:18:22.714
224,94187,1004.18,2021-02-10 22:18:22.129,pressure,12,cough,25.46,2021-02-10 22:18:25.035
225,93927,25.93,2021-02-10 22:18:22.163,temperature,12,cough,18.15,2021-02-10 22:18:22.714
226,94186,1004.26,2021-02-10 22:18:22.168,pressure,12,cough,25.46,2021-02-10 22:18:25.035
227,94185,1004.51,2021-02-10 22:18:22.207,pressure,12,cough,25.46,2021-02-10 22:18:25.035
228,93926,25.77,2021-02-10 22:18:22.218,temperature,12,cough,18.15,2021-02-10 22:18:22.714
229,94184,1004.98,2021-02-10 22:18:22.246,pressure,12,cough,25.46,2021-02-10 22:18:25.035
230,93925,25.71,2021-02-10 22:18:22.273,temperature,12,cough,18.15,2021-02-10 22:18:22.714
231,94183,1005.62,2021-02-10 22:18:22.286,pressure,12,cough,25.46,2021-02-10 22:18:25.035
232,94182,1005.63,2021-02-10 22:18:22.325,pressure,12,cough,25.46,2021-02-10 22:18:25.035
233,93924,25.61,2021-02-10 22:18:22.328,temperature,12,cough,18.15,2021-02-10 22:18:22.714
234,94181,1005.6,2021-02-10 22:18:22.364,pressure,12,cough,25.46,2021-02-10 22:18:25.035
235,93923,25.54,2021-02-10 22:18:22.383,temperature,12,cough,18.15,2021-02-10 22:18:22.714
236,94180,1005.61,2021-02-10 22:18:22.403,pressure,12,cough,25.46,2021-02-10 22:18:25.035
237,93922,25.58,2021-02-10 22:18:22.438,temperature,12,cough,18.15,2021-02-10 22:18:22.714
238,94179,1005.62,2021-02-10 22:18:22.443,pressure,12,cough,25.46,2021-02-10 22:18:25.035
239,94178,1005.61,2021-02-10 22:18:22.482,pressure,12,cough,25.46,2021-02-10 22:18:25.035
240,93921,25.53,2021-02-10 22:18:22.493,temperature,12,cough,18.15,2021-02-10 22:18:22.714
241,94177,1005.63,2021-02-10 22:18:22.521,pressure,12,cough,25.46,2021-02-10 22:18:25.035
242,93920,25.59,2021-02-10 22:18:22.548,temperature,12,cough,18.15,2021-02-10 22:18:22.714
243,94176,1005.55,2021-02-10 22:18:22.561,pressure,12,cough,25.46,2021-02-10 22:18:25.035
244,94175,1006.13,2021-02-10 22:18:22.600,pressure,12,cough,25.46,2021-02-10 22:18:25.035
245,93919,25.75,2021-02-10 22:18:22.603,temperature,12,cough,18.15,2021-02-10 22:18:22.714
246,94174,1006.8,2021-02-10 22:18:22.639,pressure,12,cough,25.46,2021-02-10 22:18:25.035
247,93918,26.06,2021-02-10 22:18:22.658,temperature,12,cough,18.15,2021-02-10 22:18:22.714
248,94173,1006.51,2021-02-10 22:18:22.678,pressure,12,cough,25.46,2021-02-10 22:18:25.035
249,93917,26.4,2021-02-10 22:18:22.714,temperature,12,cough,18.15,2021-02-10 22:18:22.714
250,94172,1006.59,2021-02-10 22:18:22.718,pressure,12,cough,25.46,2021-02-10 22:18:25.035
251,94171,1006.57,2021-02-10 22:18:22.757,pressure,12,cough,25.46,2021-02-10 22:18:25.035
252,94308,26.78,2021-02-10 22:18:22.771,temperature,12,cough,18.17,2021-02-10 22:18:28.220
253,94170,1006.58,2021-02-10 22:18:22.796,pressure,12,cough,25.46,2021-02-10 22:18:25.035
254,94307,27.09,2021-02-10 22:18:22.826,temperature,12,cough,18.17,2021-02-10 22:18:28.220
255,94169,1006.15,2021-02-10 22:18:22.835,pressure,12,cough,25.46,2021-02-10 22:18:25.035
256,94168,1005.71,2021-02-10 22:18:22.875,pressure,12,cough,25.46,2021-02-10 22:18:25.035
257,94306,27.26,2021-02-10 22:18:22.881,temperature,12,cough,18.17,2021-02-10 22:18:28.220
258,94167,1005.62,2021-02-10 22:18:22.914,pressure,12,cough,25.46,2021-02-10 22:18:25.035
259,94305,27.37,2021-02-10 22:18:22.936,temperature,12,cough,18.17,2021-02-10 22:18:28.220
260,94166,1005.73,2021-02-10 22:18:22.953,pressure,12,cough,25.46,2021-02-10 22:18:25.035
261,94304,27.42,2021-02-10 22:18:22.991,temperature,12,cough,18.17,2021-02-10 22:18:28.220
262,94165,1006.47,2021-02-10 22:18:22.993,pressure,12,cough,25.46,2021-02-10 22:18:25.035
